CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,POPLTN_CO,CL_NM,N10S_CLTUR_IDEX_VALUE,N20S_CLTUR_IDEX_VALUE,N30S_CLTUR_IDEX_VALUE,N40S_CLTUR_IDEX_VALUE,N50S_CLTUR_IDEX_VALUE,N60S_CLTUR_IDEX_VALUE,N70S_CLTUR_IDEX_VALUE,FILE_NM,BASE_DE
"경기도","수원시 팔달구","41115","181228","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","시흥시","41390","451801","도서관","506.4","506.4","344.4","282.0","163.2","100.8","100.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","안산시 단원구","41273","353492","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","안산시 상록구","41271","309829","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","안성시","41550","173838","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","안양시 동안구","41173","258379","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","안양시 만안구","41171","205509","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","양주시","41630","189299","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","양평군","41830","86119","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","여주시","41670","93249","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","연천군","41800","32200","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","오산시","41370","204617","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","용인시 기흥구","41463","362079","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","용인시 수지구","41465","301156","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","용인시 처인구","41461","212878","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","의왕시","41430","125035","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","의정부시","41150","377262","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","이천시","41500","176691","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","파주시","41480","372263","도서관","717.4","717.4","487.9","399.5","231.2","142.8","142.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","평택시","41220","476678","도서관","464.2","464.2","315.7","258.5","149.6","92.4","92.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","포천시","41650","142945","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","하남시","41450","228286","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경기도","화성시","41590","728797","도서관","675.2","675.2","459.2","376.0","217.6","134.4","134.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","거제시","48310","198333","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","거창군","48880","46256","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","고성군","48820","41133","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","김해시","48250","472778","도서관","379.8","379.8","258.3","211.5","122.4","75.6","75.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","남해군","48840","32045","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","밀양시","48270","80822","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","사천시","48240","84594","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","산청군","48860","25672","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","양산시","48330","283240","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","의령군","48720","19515","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","진주시","48170","286399","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","창녕군","48740","47435","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","창원시 마산합포구","48125","142062","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","창원시 마산회원구","48127","154441","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","창원시 성산구","48123","195301","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","창원시 의창구","48121","170348","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","창원시 진해구","48129","155129","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","통영시","48220","99786","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","하동군","48850","32392","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","함안군","48730","55475","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","함양군","48870","28588","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상남도","합천군","48890","32375","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","경산시","47290","234861","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","경주시","47130","218365","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","고령군","47830","27063","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","구미시","47190","330675","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","군위군","47720","16921","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","김천시","47150","111342","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","문경시","47280","49929","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","봉화군","47920","21423","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","상주시","47250","71373","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","성주군","47840","35177","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","안동시","47170","122497","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","영덕군","47770","27152","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","영양군","47760","11709","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","영주시","47210","79675","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","영천시","47230","79927","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","예천군","47900","40999","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","울릉군","47940","5425","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","울진군","47930","38179","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","의성군","47730","36018","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","청도군","47820","31442","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","청송군","47750","18000","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","칠곡군","47850","99819","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","포항시 남구","47111","187250","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"경상북도","포항시 북구","47113","211236","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"광주광역시","광산구","29200","348277","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"광주광역시","남구","29155","164770","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"광주광역시","동구","29110","88718","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"광주광역시","북구","29170","356078","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"광주광역시","서구","29140","244095","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","남구","27200","122608","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","달서구","27290","491266","도서관","379.8","379.8","258.3","211.5","122.4","75.6","75.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","달성군","27710","207671","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","동구","27140","276329","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","북구","27230","367218","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","서구","27170","145108","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","수성구","27260","343687","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대구광역시","중구","27110","66474","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대전광역시","대덕구","30230","153608","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대전광역시","동구","30110","202782","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대전광역시","서구","30170","406283","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대전광역시","유성구","30200","304712","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"대전광역시","중구","30140","193263","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","강서구","26440","109845","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","금정구","26410","198602","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","기장군","26710","122427","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","남구","26290","222496","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","동구","26170","71745","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","동래구","26260","217372","도서관","126.6","126.6","86.1","70.5","40.8","25.2","25.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","부산진구","26230","283552","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","북구","26320","234815","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","사상구","26530","183547","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","사하구","26380","255409","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","서구","26140","84608","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","수영구","26500","145369","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","연제구","26470","162109","도서관","84.4","84.4","57.4","47.0","27.2","16.8","16.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","영도구","26200","88441","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","중구","26110","36163","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"부산광역시","해운대구","26350","324742","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","강남구","11680","490424","도서관","548.6","548.6","373.1","305.5","176.8","109.2","109.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","강동구","11740","374106","도서관","379.8","379.8","258.3","211.5","122.4","75.6","75.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","강북구","11305","264535","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","강서구","11500","489825","도서관","379.8","379.8","258.3","211.5","122.4","75.6","75.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","관악구","11620","486206","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","광진구","11215","334706","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","구로구","11530","414604","도서관","506.4","506.4","344.4","282.0","163.2","100.8","100.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","금천구","11545","244237","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","노원구","11350","429221","도서관","464.2","464.2","315.7","258.5","149.6","92.4","92.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","도봉구","11320","263122","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","동대문구","11230","340094","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","동작구","11590","363808","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","마포구","11440","344331","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","서대문구","11410","303136","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","서초구","11650","361167","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","성동구","11200","271897","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","성북구","11290","399535","도서관","464.2","464.2","315.7","258.5","149.6","92.4","92.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","송파구","11710","567783","도서관","506.4","506.4","344.4","282.0","163.2","100.8","100.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","양천구","11470","362776","도서관","337.6","337.6","229.6","188.0","108.8","67.2","67.2","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","영등포구","11560","408384","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","용산구","11170","228398","도서관","168.8","168.8","114.8","94.0","54.4","33.6","33.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","은평구","11380","388102","도서관","379.8","379.8","258.3","211.5","122.4","75.6","75.6","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","종로구","11110","158492","도서관","295.4","295.4","200.9","164.5","95.2","58.8","58.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","중구","11140","138972","도서관","253.2","253.2","172.2","141.0","81.6","50.4","50.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"서울특별시","중랑구","11260","333193","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"세종특별자치시",,"36110","278024","도서관","506.4","506.4","344.4","282.0","163.2","100.8","100.8","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"울산광역시","남구","31140","261032","도서관","211.0","211.0","143.5","117.5","68.0","42.0","42.0","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
"울산광역시","동구","31170","129997","도서관","42.2","42.2","28.7","23.5","13.6","8.4","8.4","KC_599_AGE_CLT_STATN_BIZAEA_2022","20220101"
